# this is the base set of chemistry rates that is read in
# by default for all cases.
# We have the option to supplement this with improved rates 
# from mole_co_federman.dat and mole_co_leidenhack.dat
# Both files are used by default but can be disabled with
# the SET CHEMISTRY command.  There are duplicate reactions
# in this case and the base reactions in this file are
# ignored.
#These would be double counted if included in the molecular network
#N+,e-=>N:ele_recomb:1.:0.:0.
#S+,e-=>S:ele_recomb:1.:0.:0.
#Cl+,e-=>Cl:ele_recomb:1.:0.:0.
#C+,e-=>C:ele_recomb:1.:0.:0.
#O+,e-=>O:ele_recomb:1.:0.:0.
#Si+,e-=>Si:ele_recomb:1.:0.:0.
H+,C2H=>C2+,H2:hmrate:0.0000000014:0:0 
H+,C2H=>C2H+,H:hmrate:0.0000000014:0:0 
H2+,C2=>C2H+,H:hmrate:0.0000000015:0:0 
H2+,C2H=>C2H+,H2:hmrate:0.0000000014:0:0 
H3+,C2=>C2H+,H2:hmrate:0.000000002:0:0 
H2,C2+=>C2H+,H:hmrate:0.000000000254:0:0 
H+,C3=>C3+,H:hmrate:0.00000000485:0:0 
He+,C3=>C2,C+,He:hmrate:0.00000000094:0:0 
He+,C2H2=>C2H+,He,H:hmrate:0.000000001:0:0 
He+,C3H=>C3+,He,H:hmrate:0.000000002:0:0 
He+,C2H2=>C2+,He,H2:hmrate:0.000000002:0:0 
#He+,C2H2=>CH+,CH,He:hmrate:0.0000000075:0:0
He+,C2H2=>CH+,CH,He:hmrate:7.7e-10:0:0 # UMIST2012 updated by GS 20thMay2021
H-,C2H=>C2H2,e-:hmrate:0.000000000294:0:0 
H+,C2H2=>C2H2+,H:hmrate:0.00000000086:0:0 
H+,C2H2=>C2H+,H2:hmrate:0.00000000077:0:0 
H+,C3H=>C3H+,H:hmrate:0.00000000057:0:0 
H+,C3H=>C3+,H2:hmrate:0.0000000024:0:0 
H2+,C2H=>C2H2+,H:hmrate:0.000000003:0:0 
H2+,C2H2=>C2H2+,H2:hmrate:0.0000000014:0:0 
H3+,C2H=>C2H2+,H2:hmrate:0.000000002:0:0 
H3+,C3=>C3H+,H2:hmrate:0.0000000015:0:0 
H2,C2H+=>C2H2+,H:hmrate:0.000000001:0:0 
H2,C3+=>C3H+,H:hmrate:0.0000000022:0:0 
He+,C2H2=>C2H2+,He:hmrate:0.000000001:0:0 
H,C2H3+=>C2H2+,H2:hmrate:0.0000000000000003:-1:0 
H2+,C2H2=>C2H3+,H:hmrate:0.0000000014:0:0 
H3+,C2H2=>C2H3+,H2:hmrate:0.000000001:0:0 
N2,H3+=>N2H+,H2:hmrate:1.8e-9:0.:0. # Bohme et al. 1973     
NH2+,NH2=>NH3+,NH:hmrate:1.0e-9:0:0 # UMIST   
NH2,OH+=>NH3+,O:hmrate:5.0e-10:0:0 # UMIST   
NH2+,OH=>H2O+,NH:hmrate:7.1e-10:0:0 # UMIST   
NH2+,NH3=>NH4+,NH:hmrate:1.61e-9:0:0 # UMIST   
NH2,NH3+=>NH4+,NH:hmrate:1.0e-11:0:0 # UMIST   
NH2,CH5+=>NH3+,CH4:hmrate:9.9e-10:0:0 # UMIST   
NH2+,H2O=>NH3+,OH:hmrate:1.0e-10:0:0 # UMIST   
NH2+,H2O=>H3O+,NH:hmrate:2.76e-9:0:0 # UMIST   
NH2,H2O+=>NH3+,OH:hmrate:4.9e-10:0:0 # UMIST   
NH2+,H2O=>NH4+,O:hmrate:1.45e-10:0:0 # UMIST   
NH2,H3O+=>H2O,NH3+:hmrate:9.7e-10:0:0 # UMIST   
#NH2,HCN+=>CN,NH3+:hmrate:9.0e-10:0:0 # UMIST
NH2,HCN+=>CN,NH3+:hmrate:9.0e-10:-0.5:0 # UMIST2012, updated by GS 4thApril,2021   
NH2,CO+=>HCO+,NH:hmrate:4.5e-10:0:0 # UMIST   
NH2,HNO+=>NO,NH3+:hmrate:8.8e-10:0:0 # UMIST   
NH2+,O2=>HNO+,OH:hmrate:2.1e-11:0:0 # UMIST   
NH2+,S=>HS+,NH:hmrate:4.4e-10:0:0 # UMIST   
CH4+,NH3=>NH4+,CH3:hmrate:1.15e-9:0:0 # UMIST   
CH4,NH3+=>NH4+,CH3:hmrate:4.8e-10:0:0 # UMIST   
CH4,N2+=>N2,CH2+,H2:hmrate:7.e-11:0:0 # UMIST   
CH4,N2+=>N2,CH3+,H:hmrate:9.3e-10:0:0 # UMIST   
CH4,HNO+=>NO,CH5+:hmrate:1.0e-10:0:0 # UMIST   
CH4,S+=>HCS+,H2,H:hmrate:2.0e-11:0:0 # UMIST   
CH4,CS+=>HCS+,CH3:hmrate:5.0e-10:0:0 # UMIST   
OH+,NH3=>NH4+,O:hmrate:1.2e-9:0:0 # UMIST   
OH,NH3+=>NH4+,O:hmrate:7.0e-10:0:0 # UMIST   
#OH+,CN=>HCN+,O:hmrate:1.0e-9:0:0 # UMIST 
OH+,CN=>HCN+,O:hmrate:1.0e-9:-0.5:0 # UMIST2012, updated by GS 4thApril,2021  
#OH,HCN+=>CN,H2O+:hmrate:6.3e-10:0:0 # UMIST
OH,HCN+=>CN,H2O+:hmrate:6.3e-10:-0.5:0 # UMIST2012, updated by GS 4thApril,2021   
OH+,NO=>HNO+,O:hmrate:6.11e-10:0:0 # UMIST   
OH,HNO+=>NO,H2O+:hmrate:6.2e-10:0:0 # UMIST   
OH+,S=>HS+,O:hmrate:4.3e-10:0:0 # UMIST   
OH+,S=>SO+,H:hmrate:4.3e-10:0:0 # UMIST   
OH,S+=>SO+,H:hmrate:6.1e-10:0:0 # UMIST   
NH3+,NH3=>NH4+,NH2:hmrate:2.2e-9:0:0 # UMIST   
NH3,CH5+=>NH4+,CH4:hmrate:2.5e-9:0:0 # UMIST   
NH3+,H2O=>NH4+,OH:hmrate:1.1e-10:0:0 # UMIST   
NH3,H2O+=>NH4+,OH:hmrate:9.45e-10:0:0 # UMIST   
NH3,H3O+=>NH4+,H2O:hmrate:2.2e-9:0:0 # UMIST   
NH3,CO+=>HCO+,NH2:hmrate:4.12e-11:0:0 # UMIST   
NH3,HNO+=>NO,NH4+:hmrate:1.1e-9:0:0 # UMIST   
NH3,HS+=>S,NH4+:hmrate:9.75e-10:0:0 # UMIST   
NH3,HCS+=>CS,NH4+:hmrate:2.0e-9:0:0 # UMIST   
CH5+,S=>HS+,CH4:hmrate:1.3e-9:0:0 # UMIST   
H2O,CN+=>HCN+,OH:hmrate:1.6e-9:0:0 # UMIST   
H2O,CN+=>HCO+,NH:hmrate:1.6e-10:0:0 # UMIST   
#H2O,HCN+=>CN,H3O+:hmrate:1.8e-9:0:0 # UMIST
H2O,HCN+=>CN,H3O+:hmrate:1.8e-9:0:0 # UMIST2012, updated by GS 4th April,2021   
H2O,HNO+=>NO,H3O+:hmrate:2.3e-9:0:0 # UMIST   
H2O+,S=>HS+,OH:hmrate:4.3e-10:0:0 # UMIST   
H2O,HS+=>S,H3O+:hmrate:7.8e-10:0:0 # UMIST   
H3O+,CS=>HCS+,H2O:hmrate:1.0e-9:0:0 # UMIST   
CN+,NO=>OCN+,N:hmrate:1.9e-10:0:0 # UMIST   
#CN,HNO+=>NO,HCN+:hmrate:8.7e-10:0:0 # UMIST
CN,HNO+=>NO,HCN+:hmrate:8.7e-10:-0.5:0 # UMIST2012, updated by GS 4th April2021   
CN+,O2=>OCN+,O:hmrate:8.6e-11:0:0 # UMIST   
HCN+,S=>HS+,CN:hmrate:5.7e-10:0:0 # UMIST   
HNO+,S=>HS+,NO:hmrate:1.1e-9:0:0 # UMIST   
O2,S+=>SO+,O:hmrate:1.5e-11:0:0 # UMIST   
O2+,S=>SO+,O:hmrate:5.4e-10:0:0 # UMIST   
O2,CS+=>OCS+,O:hmrate:1.3e-10:0:0 # UMIST   
S,SiO+=>SO,Si+:hmrate:1.0e-9:0:0 # UMIST   
C+,NH3=>NH3+,C:hmrate:5.06e-10:0:0 # UMIST   
C,CN+=>CN,C+:hmrate:1.1e-10:0:0 # UMIST   
C,N2+=>N2,C+:hmrate:1.1e-10:0:0 # UMIST   
C+,NO=>NO+,C:hmrate:5.2e-10:0:0 # UMIST   
C+,SiN=>SiN+,C:hmrate:1.0e-9:0:0 # UMIST   
C,CS+=>CS,C+:hmrate:1.6e-9:0:0 # UMIST   
C+,NS=>NS+,C:hmrate:7.6e-10:0:0 # UMIST   
C+,SO=>SO+,C:hmrate:2.6e-10:0:0 # UMIST   
C+,OCS=>OCS+,C:hmrate:4.0e-10:0:0 # UMIST   
#CH,NH2+=>NH2,CH+:hmrate:3.5e-10:0:0 # UMIST  
CH,NH2+=>NH2,CH+:hmrate:3.5e-10:-0.5:0 # UMIST2012, updated by GS 22ndMay2021
#CH+,NH3=>NH3+,CH:hmrate:4.59e-10:0:0 # UMIST 
CH+,NH3=>NH3+,CH:hmrate:4.59e-10:-0.5:0 # UMIST2012,updated by GS 20thMay2021   
#CH,CN+=>CN,CH+:hmrate:6.4e-10:0:0 # UMIST
CH,CN+=>CN,CH+:hmrate:6.4e-10:-0.5:0 # UMIST2012, updated by GS 4thApril2021   
#CH,N2+=>N2,CH+:hmrate:6.3e-10:0:0 # UMIST
CH,N2+=>N2,CH+:hmrate:6.3e-10:-0.5:0 # UMIST2012, updated by GS 22ndMay2021  
CH+,NO=>NO+,CH:hmrate:7.6e-10:0:0 # UMIST   
N+,NH=>NH+,N:hmrate:3.7e-10:0:0 # UMIST   
N+,NH2=>NH2+,N:hmrate:1.0e-9:0:0 # UMIST   
N+,NH3=>NH3+,N:hmrate:1.97e-9:0:0 # UMIST   
#N+,CN=>CN+,N:hmrate:1.1e-9:0:0 # UMIST
N+,CN=>CN+,N:hmrate:1.1e-9:-0.5:0 # UMIST2012, updated by GS 4thApril2021   
#N+,HCN=>HCN+,N:hmrate:1.2e-9:0:0 # UMIST 
N+,HCN=>HCN+,N:hmrate:3.7e-9:-0.5:0 # UMIST2012, updated by GS 8thApril2021 
N,N2+=>N2,N+:hmrate:1.0e-11:0:0 # UMIST   
N+,NO=>NO+,N:hmrate:4.51e-10:0:0 # UMIST   
N+,OCS=>OCS+,N:hmrate:1.02e-9:0:0 # UMIST   
CH2,NH2+=>NH2,CH2+:hmrate:4.9e-10:0:0 # UMIST   
CH2,CN+=>CN,CH2+:hmrate:8.8e-10:0:0 # UMIST   
CH2,N2+=>N2,CH2+:hmrate:8.7e-10:0:0 # UMIST   
CH2+,NO=>NO+,CH2:hmrate:4.2e-10:0:0 # UMIST   
NH,O+=>O,NH+:hmrate:3.6e-10:0:0 # UMIST   
NH,OH+=>OH,NH+:hmrate:3.6e-10:0:0 # UMIST   
NH+,NH3=>NH3+,NH:hmrate:1.8e-9:0:0 # UMIST   
NH+,H2O=>H2O+,NH:hmrate:1.05e-9:0:0 # UMIST   
#NH,CN+=>CN,NH+:hmrate:6.5e-10:0:0 # UMIST
NH,CN+=>CN,NH+:hmrate:6.5e-10:-0.5:0 # UMIST2012, updated by GS 4thApril,2021   
NH,N2+=>N2,NH+:hmrate:6.5e-10:0:0 # UMIST   
NH+,NO=>NO+,NH:hmrate:7.12e-10:0:0 # UMIST   
NH+,O2=>O2+,NH:hmrate:4.51e-10:0:0 # UMIST   
NH+,S=>S+,NH:hmrate:6.9e-10:0:0 # UMIST   
CH3+,NO=>NO+,CH3:hmrate:1.0e-9:0:0 # UMIST   
O+,NH2=>NH2+,O:hmrate:1.0e-9:0:0 # UMIST   
O+,NH3=>NH3+,O:hmrate:1.2e-9:0:0 # UMIST   
O,CN+=>CN,O+:hmrate:6.5e-11:0:0 # UMIST   
O,HCN+=>HCN,O+:hmrate:6.5e-11:0:0 # UMIST   
O,N2+=>N2,O+:hmrate:1.0e-11:0:0 # UMIST   
O+,NO=>NO+,O:hmrate:1.7e-12:0:0 # UMIST   
O+,OCS=>OCS+,O:hmrate:6.5e-10:0:0 # UMIST   
NH2,OH+=>OH,NH2+:hmrate:5.0e-10:0:0 # UMIST   
NH2+,NH3=>NH3+,NH2:hmrate:6.9e-10:0:0 # UMIST   
NH2,H2O+=>H2O,NH2+:hmrate:4.9e-10:0:0 # UMIST   
#NH2,CN+=>CN,NH2+:hmrate:9.1e-10:0:0 # UMIST 
NH2,CN+=>CN,NH2+:hmrate:9.1e-10:-0.5:0 # UMIST2012, updated by GS 4thApril2021  
NH2,N2+=>N2,NH2+:hmrate:8.9e-10:0:0 # UMIST   
NH2+,NO=>NO+,NH2:hmrate:7.0e-10:0:0 # UMIST   
NH2,O2+=>O2,NH2+:hmrate:8.7e-10:0:0 # UMIST   
NH2+,S=>S+,NH2:hmrate:4.4e-10:0:0 # UMIST   
CH4+,NH3=>NH3+,CH4:hmrate:1.65e-9:0:0 # UMIST   
CH4+,OCS=>OCS+,CH4:hmrate:4.2e-10:0:0 # UMIST   
OH+,NH3=>NH3+,OH:hmrate:1.2e-9:0:0 # UMIST   
#OH,CN+=>CN,OH+:hmrate:6.4e-10:0:0 # UMIST
OH,CN+=>CN,OH+:hmrate:6.4e-10:-0.5:0 # UMIST2012, updated by GS 4thApril2021   
OH,N2+=>N2,OH+:hmrate:6.3e-10:0:0 # UMIST   
OH+,NO=>NO+,OH:hmrate:3.59e-10:0:0 # UMIST   
NH3,H2O+=>H2O,NH3+:hmrate:2.21e-9:0:0 # UMIST   
#NH3,HCN+=>HCN,NH3+:hmrate:1.68e-9:0:0 # UMIST 
NH3,HCN+=>HCN,NH3+:hmrate:1.68e-9:-0.5:0  # UMIST2012, updated by GS 11thApril2021
NH3,N2+=>N2,NH3+:hmrate:1.9e-9:0:0 # UMIST   
NH3+,Si=>Si+,NH3:hmrate:1.9e-9:0:0 # UMIST   
NH3+,NO=>NO+,NH3:hmrate:7.2e-10:0:0 # UMIST   
NH3,O2+=>O2,NH3+:hmrate:2.0e-9:0:0 # UMIST   
NH3,S+=>S,NH3+:hmrate:1.44e-9:0:0 # UMIST   
NH3,HS+=>HS,NH3+:hmrate:5.25e-10:0:0 # UMIST   
NH3,SO+=>SO,NH3+:hmrate:1.3e-9:0:0 # UMIST   
#H2O,HCN+=>HCN,H2O+:hmrate:1.8e-9:0:0 # UMIST 
H2O,HCN+=>HCN,H2O+:hmrate:1.8e-9:-0.5:0  # UMIST2012, updated by GS 11thApril2021
H2O,N2+=>N2,H2O+:hmrate:2.3e-9:0:0 # UMIST   
H2O+,NO=>NO+,H2O:hmrate:2.7e-10:0:0 # UMIST   
#CN+,HCN=>HCN+,CN:hmrate:1.79e-9:0:0 # UMIST
CN+,HCN=>HCN+,CN:hmrate:1.79e-9:-0.5:0 # UMIST2012, updated by GS 4thApril2021  
#CN,N2+=>N2,CN+:hmrate:1.0e-10:0:0 # UMIST
CN,N2+=>N2,CN+:hmrate:1.0e-10:-0.5:0 # UMIST2012, updated by GS 4thApril2021   
CN+,NO=>NO+,CN:hmrate:5.7e-10:0:0 # UMIST   
CN+,O2=>O2+,CN:hmrate:2.58e-10:0:0 # UMIST   
CN+,S=>S+,CN:hmrate:1.1e-9:0:0 # UMIST   
#HCN,N2+=>N2,HCN+:hmrate:3.9e-10:0:0 # UMIST 
HCN,N2+=>N2,HCN+:hmrate:3.9e-10:-0.5:0 # UMIST2012 , updated by GS 8thApril2021 
HCN+,NO=>NO+,HCN:hmrate:8.1e-10:0:0 # UMIST   
HCN+,O2=>O2+,HCN:hmrate:3.2e-10:0:0 # UMIST   
HCN+,S=>S+,HCN:hmrate:5.7e-10:0:0 # UMIST   
N2+,NO=>NO+,N2:hmrate:4.4e-10:0:0 # UMIST   
N2+,O2=>O2+,N2:hmrate:5.e-11:0:0 # UMIST   
N2+,S=>S+,N2:hmrate:1.1e-9:0:0 # UMIST   
Si,NO+=>NO,Si+:hmrate:1.6e-9:0:0 # UMIST   
Si,HS+=>HS,Si+:hmrate:1.4e-9:0:0 # UMIST   
Si,CS+=>CS,Si+:hmrate:1.5e-10:0:0 # UMIST   
NO,HNO+=>HNO,NO+:hmrate:7.0e-10:0:0 # UMIST   
NO,O2+=>O2,NO+:hmrate:4.5e-10:0:0 # UMIST   
NO,S+=>S,NO+:hmrate:3.7e-10:0:0 # UMIST   
NO,HS+=>HS,NO+:hmrate:4.5e-10:0:0 # UMIST   
NO,SiO+=>SiO,NO+:hmrate:7.2e-10:0:0 # UMIST   
NO,S2+=>S2,NO+:hmrate:5.1e-10:0:0 # UMIST   
O2+,NO2=>NO2+,O2:hmrate:6.6e-10:0:0 # UMIST   
S,HS+=>HS,S+:hmrate:9.7e-10:0:0 # UMIST   
#C,N=>CN,PHOTON:hmrate:1.e-17:0:0 # UMIST 
C,N=>CN,PHOTON:hmrate:5.72e-19:0.37:51.0 # UMIST2012, added by GS on 4th April2021  
C,S=>CS,PHOTON:hmrate:4.36E-19:0.22:0 # UMIST   
C+,S=>CS+,PHOTON:hmrate:3.07E-19:0.15:0 # UMIST   
N+,N=>N2+,PHOTON:hmrate:3.71E-18:0.24:26.1 # UMIST   
#CH,N+=>N,CH+:hmrate:3.6e-10:0:0 # UMIST 
CH,N+=>N,CH+:hmrate:3.6e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021  
CH+,S=>S+,CH:hmrate:4.7e-10:0:0 # UMIST   
N+,CH2=>CH2+,N:hmrate:1.0e-9:0:0 # UMIST   
N+,CH4=>CH4+,N:hmrate:2.8e-11:0:0 # UMIST   
N+,OH=>OH+,N:hmrate:3.7e-10:0:0 # UMIST   
N+,H2O=>H2O+,N:hmrate:2.8e-9:0:0 # UMIST   
N+,O2=>O2+,N:hmrate:3.11e-10:0:0 # UMIST   
OH+,S=>S+,OH:hmrate:4.3e-10:0:0 # UMIST   
H2O+,S=>S+,H2O:hmrate:4.3e-10:0:0 # UMIST   
Si,S+=>S,Si+:hmrate:1.6e-9:0:0 # UMIST   
O2+,S=>S+,O2:hmrate:5.4e-10:0:0 # UMIST   
O,CCl=>ClO,C:hmrate:0.000000000138:0:16050 # UMIST   
O,ClO=>Cl,O2:hmrate:0.000000000038:0:0 # UMIST   
#C+,HCl=>CCl+,H:hmrate:0.0000000011:0:0 # UMIST
C+,HCl=>CCl+,H:hmrate:0.0000000011:-0.5:0 # UMIST(RATE2012) updated by GS on 2ndApril2021  
#CH3+,HCl=>H2CCl+,H2:hmrate:0.0000000013:0:0 # UMIST  
CH3+,HCl=>H2CCl+,H2:hmrate:5.72e-11:-2.25:47.5 # UMIST(RATE2012) updated by GS on 2ndApril2021
#H2O,H2Cl+=>HCl,H3O+:hmrate:0.000000002:0:0 # UMIST
H2O,H2Cl+=>HCl,H3O+:hmrate:0.000000002:-0.5:0 # UMIST(RATE2012) updated by GS on 2ndApril2021
CH5+,HCl=>H2Cl+,CH4:hmrate:2.06e-9:-0.5:0 # UMIST2012 added by GS on 2ndApril2021   
C+,CCl=>CCl+,C:hmrate:0.000000001:0:0 # UMIST   
C+,ClO=>ClO+,C:hmrate:0.000000001:0:0 # UMIST   
O2,Cl+=>Cl,O2+:hmrate:0.00000000046:0:0 # UMIST   
C,NH2=>HNC,H:hmrate:0.0000000000326:-0.1:-9 
#N,CH2=>HNC,H:hmrate:0.0000000000789:0.17:0 
N,CH2=>HNC,H:hmrate:3.95e-11:0.17:0 # UMIST2012, updated by GS on 11thApril2021 # BIG BLOTCH for HNC in orion_hii_pdr_fast.in
#CH+,HNC=>HCNH+,C:hmrate:0.0000000018:0:0 
CH+,HNC=>HCNH+,C:hmrate:0.0000000018:0:0 # UMIST2012, updated by GS on 8thApril2021
#CH,HCNH+=>HNC,CH2+:hmrate:0.000000000315:0:0
CH,HCNH+=>HNC,CH2+:hmrate:0.000000000315:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
CH2,HCNH+=>HNC,CH3+:hmrate:0.000000000435:0:0 
#NH+,HNC=>HCNH+,N:hmrate:0.0000000018:0:0
NH+,HNC=>HCNH+,N:hmrate:0.0000000018:-0.5:0  # UMIST2012, updated by GS on 11thApril2021
#NH2+,HNC=>HCNH+,NH:hmrate:0.0000000012:0:0 
NH2+,HNC=>HCNH+,NH:hmrate:0.0000000012:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#NH2,HCNH+=>HNC,NH3+:hmrate:0.000000000445:0:0 
NH2,HCNH+=>HNC,NH3+:hmrate:0.000000000445:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#OH+,HNC=>HCNH+,O:hmrate:0.0000000012:0:0 
OH+,HNC=>HCNH+,O:hmrate:0.0000000012:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#NH3,HCNH+=>HNC,NH4+:hmrate:0.0000000011:0:0 
NH3,HCNH+=>HNC,NH4+:hmrate:0.0000000011:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#CH5+,HNC=>HCNH+,CH4:hmrate:0.0000000012:0:0 
CH5+,HNC=>HCNH+,CH4:hmrate:0.0000000012:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#H2O+,HNC=>HCNH+,OH:hmrate:0.0000000011:0:0
H2O+,HNC=>HCNH+,OH:hmrate:0.0000000011:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
H3O+,HNC=>HCNH+,H2O:hmrate:0.000000004:0:0 
#H3O+,HNC=>HCNH+,H2O:hmrate:0.000000004:-0.5:0 # UMIST2012, updated by GS on 11thApril2021 # convergence problem for pdr_leiden_f3.in
#HCN+,HNC=>HCNH+,CN:hmrate:0.000000001:0:0
HCN+,HNC=>HCNH+,CN:hmrate:1.0e-9:-0.5:0 #UMIST2012 added by GS on 4thApril2021
#HNC,HNO+=>NO,HCNH+:hmrate:0.00000000099:0:0 
HNC,HNO+=>NO,HCNH+:hmrate:0.00000000099:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
#HNC,HS+=>S,HCNH+:hmrate:0.00000000086:0:0 
HNC,HS+=>S,HCNH+:hmrate:0.00000000086:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
CH+,HCN=>HCNH+,C:hmrate:0.0000000018:0:0 
#CH,HCNH+=>HCN,CH2+:hmrate:0.000000000315:0:0 
CH,HCNH+=>HCN,CH2+:hmrate:0.000000000315:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
N+,CH4=>HCNH+,H,H:hmrate:0.00000000038:0:0 
CH2,HCNH+=>HCN,CH3+:hmrate:0.000000000435:0:0 
NH,CH3+=>HCNH+,H2:hmrate:0.00000000074:0:0 
#NH+,HCN=>HCNH+,N:hmrate:0.0000000018:0:0 
NH+,HCN=>HCNH+,N:hmrate:0.0000000018:-0.5:0  #UMIST2012 added by GS on 4thApril2021
#NH2+,HCN=>HCNH+,NH:hmrate:0.0000000012:0:0 
NH2+,HCN=>HCNH+,NH:hmrate:0.0000000012:-0.5:0  # UMIST2012, updated by GS on 8thApril2021
#NH2,HCNH+=>HCN,NH3+:hmrate:0.000000000445:0:0 
NH2,HCNH+=>HCN,NH3+:hmrate:0.000000000445:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
CH4,HCN+=>HCNH+,CH3:hmrate:0.00000000104:0:0 
#OH+,HCN=>HCNH+,O:hmrate:0.0000000012:0:0 
OH+,HCN=>HCNH+,O:hmrate:0.0000000012:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
NH3,HCN+=>HCNH+,NH2:hmrate:0.00000000084:0:0 
#CH5+,HCN=>HCNH+,CH4:hmrate:0.0000000012:0:0 
CH5+,HCN=>HCNH+,CH4:hmrate:0.0000000012:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#H2O+,HCN=>HCNH+,OH:hmrate:0.0000000011:0:0 
H2O+,HCN=>HCNH+,OH:hmrate:2.1e-9:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#H3O+,HCN=>HCNH+,H2O:hmrate:0.000000004:0:0 
H3O+,HCN=>HCNH+,H2O:hmrate:3.8e-9:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#HCN+,HCN=>HCNH+,CN:hmrate:0.0000000016:0:0
HCN+,HCN=>HCNH+,CN:hmrate:1.6e-9:-0.5:0 #UMIST2012 added by GS on 4thApril2021 
#HCN,HNO+=>NO,HCNH+:hmrate:0.00000000099:0:0
HCN,HNO+=>NO,HCNH+:hmrate:0.00000000099:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#HCN,HS+=>S,HCNH+:hmrate:0.00000000086:0:0
HCN,HS+=>S,HCNH+:hmrate:0.00000000086:-0.5:0 # UMIST2012, updated by GS on 8thApril2021 
#C,CH2=>C2H,H:hmrate:0.00000000005:0.5:0 
C,CH2=>C2H,H:hmrate:1.e-10:0:0 # UMIST2012, updated by GS on 30thMay2021
O+,C2H=>CO+,CH:hmrate:0.00000000046:0:0 
C2H,CO+=>HCO+,C2:hmrate:0.00000000039:0:0 
C,CH2+=>C2H+,H:hmrate:0.0000000012:0:0 
C,CH3+=>C2H+,H2:hmrate:0.0000000012:0:0 
C2,HCN+=>CN,C2H+:hmrate:0.00000000084:0:0 
C2,HNO+=>NO,C2H+:hmrate:0.00000000082:0:0 
C2H,CN+=>CN,C2H+:hmrate:0.0000000008:0:0 
C2H,N2+=>N2,C2H+:hmrate:0.00000000079:0:0 
#C2H+,HCN=>HCNH+,C2:hmrate:0.0000000014:0:0 
C2H+,HCN=>HCNH+,C2:hmrate:0.0000000014:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#C2H+,HNC=>HCNH+,C2:hmrate:0.0000000014:0:0 
C2H+,HNC=>HCNH+,C2:hmrate:0.0000000014:-0.5:0 # UMIST2012, updated by GS on 11thApril2021
C2H+,NO=>NO+,C2H:hmrate:0.00000000012:0:0 
C2H+,S=>S+,C2H:hmrate:0.0000000012:0:0 
#CH,C2H+=>C2,CH2+:hmrate:0.00000000032:0:0 
CH,C2H+=>C2,CH2+:hmrate:3.2E-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021
CH2,C2H+=>C2,CH3+:hmrate:0.00000000044:0:0 
CH4,C2+=>C2H+,CH3:hmrate:0.000000000238:0:0 
CH5+,C2=>C2H+,CH4:hmrate:0.00000000095:0:0 
CH+,CH2=>C2H+,H2:hmrate:0.000000001:0:0 
C+,CH2=>C2H+,H:hmrate:0.000000000434:-0.5:0 
C+,CH3=>C2H+,H2:hmrate:0.000000001:0:0 
H2O,C2+=>C2H+,OH:hmrate:0.00000000044:0:0 
H2O+,C2=>C2H+,OH:hmrate:0.00000000047:0:0 
H2O+,C2H=>C2H+,H2O:hmrate:0.00000000044:0:0 
H3O+,C2=>C2H+,H2O:hmrate:0.00000000092:0:0 
N,C2H+=>CN,CH+:hmrate:0.00000000009:0:0 
NH,C2+=>C2H+,N:hmrate:0.00000000033:0:0 
NH2,C2H+=>C2,NH3+:hmrate:0.00000000046:0:0 
NH2+,C2=>C2H+,NH:hmrate:0.00000000097:0:0 
NH3,C2H+=>C2,NH4+:hmrate:0.00000000055:0:0 
NH+,C2=>C2H+,N:hmrate:0.00000000049:0:0 
N+,C2H=>C2H+,N:hmrate:0.00000000095:0:0 
O,C2H+=>HCO+,C:hmrate:0.00000000033:0:0 
OH+,C2=>C2H+,O:hmrate:0.00000000048:0:0 
OH+,C2H=>C2H+,OH:hmrate:0.00000000045:0:0 
O+,C2H=>C2H+,O:hmrate:0.00000000046:0:0 
C+,C2H=>C3+,H:hmrate:0.000000001:0:0 
CH+,C2H=>C3+,H2:hmrate:0.00000000098:0:0 
C2+,C2=>C3+,C:hmrate:0.00000000087:0:0 
CH+,C2=>C3+,H:hmrate:0.000000001:0:0 
#CH,C2+=>C3+,H:hmrate:0.00000000032:0:0
CH,C2+=>C3+,H:hmrate:3.2e-10:0:0 # UMIST2012, updated by GS on 22ndMay2021
C,C2H+=>C3+,H:hmrate:0.0000000011:0:0 
C,C2H2=>C3H,H:hmrate:0.0000000002:0:0 
C,C2H2+=>C3H+,H:hmrate:0.0000000011:0:0 
C2H,HCN+=>C2H2+,CN:hmrate:0.00000000079:0:0 
